LASK,LBID,NEWDAY,PCHANGE,PCHANGE0,RETURN,SIGN_VOL,VOLUME,INDICATOR
3.819030139,3.817492522,0,1,1,0,6.684611728,800,1
3.819030139,3.817492522,0,1,1,0,6.214608098,500,1
3.819030139,3.817492522,0,1,2,0,4.605170186,100,1
3.818810624,3.817932082,0,0,0,0.000109824,-4.605170186,100,-1
3.818810624,3.817272669,0,0,0,-0.000329507,4.605170186,100,1
3.818591061,3.817272669,0,0,0,-0.00010986,4.605170186,100,1
3.81815179,3.817272669,0,1,2,-0.000219756,4.605170186,100,1
3.818371449,3.817932082,0,0,0,0.000439464,4.605170186,100,1
3.81815179,3.817272669,0,1,1,-0.000439464,4.605170186,100,1
3.81815179,3.817272669,0,1,1,0,4.605170186,100,1
3.81815179,3.817272669,0,1,2,0,4.605170186,100,1
3.818371449,3.817272669,0,0,0,0.000109884,4.605170186,100,1
3.818371449,3.817052768,0,0,0,-0.000109884,4.605170186,100,1
3.817932082,3.816612821,0,1,2,-0.000439657,4.605170186,100,1
3.818371449,3.817492522,0,1,2,0.000659413,4.605170186,100,1
3.818591061,3.81815179,0,1,1,0.000439367,-4.605170186,100,-1
3.818591061,3.81815179,0,1,2,0,4.605170186,100,1
3.818810624,3.818371449,0,1,1,0.000219611,-4.605170186,100,-1
3.818810624,3.818371449,0,1,2,0,5.703782475,300,1
3.819249605,3.818591061,0,1,2,0.000329327,-4.605170186,100,-1
3.819249605,3.818810624,0,0,0,0.000109751,-5.298317367,200,-1
3.819249605,3.817932082,0,1,2,-0.000439078,5.298317367,200,1
3.819249605,3.818371449,0,1,1,0.000219563,4.605170186,100,1
3.819249605,3.818371449,0,1,2,0,4.605170186,100,1
3.819688394,3.818371449,0,0,0,0.000219515,4.605170186,100,1
3.819030139,3.818371449,0,1,1,-0.00032929,-4.605170186,100,-1
3.819030139,3.818371449,0,0,0,0,-4.605170186,100,-1
3.818810624,3.81815179,0,0,0,-0.000219587,-5.298317367,200,-1
3.818371449,3.81815179,0,0,0,-0.000219635,-4.605170186,100,-1
3.818371449,3.817052768,0,1,1,-0.0005493,4.605170186,100,1
3.818371449,3.817052768,0,1,2,0,4.605170186,100,1
3.818371449,3.81815179,0,0,0,0.0005493,-4.605170186,100,-1
3.818371449,3.817272669,0,1,1,-0.000439416,4.605170186,100,1
3.818371449,3.817272669,0,1,2,0,4.605170186,100,1
3.818371449,3.81815179,0,1,2,0.000439416,5.298317367,200,1
3.819249605,3.81815179,0,1,1,0.000439223,-4.605170186,100,-1
3.819030139,3.818371449,0,1,1,0,4.605170186,100,1
3.819030139,3.818371449,0,1,2,0,-4.605170186,100,-1
3.819469024,3.818591061,0,1,2,0.00032929,-4.605170186,100,-1
3.820126991,3.819249605,0,1,1,0.000658256,4.605170186,100,1
3.820126991,3.819249605,0,1,2,0,4.605170186,100,1
3.820346217,3.819249605,0,0,0,0.000109667,-4.605170186,100,-1
3.820346217,3.819030139,0,1,2,-0.000109667,4.605170186,100,1
3.820346217,3.819469024,0,1,2,0.000219322,-5.298317367,200,-1
3.820346217,3.819907717,0,0,0,0.000219274,4.605170186,100,1
3.820346217,3.819469024,0,1,2,-0.000219274,4.605170186,100,1
3.820784525,3.819469024,0,1,2,0.000219274,4.605170186,100,1
3.820784525,3.819688394,0,1,2,0.000109619,4.605170186,100,1
3.820565395,3.820126991,0,0,0,0.000109607,-5.298317367,200,-1
3.820346217,3.819688394,0,0,0,-0.000328857,5.298317367,200,1
3.820126991,3.819688394,0,1,1,-0.000109643,-4.605170186,100,-1
3.820126991,3.819688394,0,1,2,0,4.605170186,100,1
3.820126991,3.819907717,0,1,1,0.000109643,4.605170186,100,1
3.820126991,3.819907717,0,1,2,0,4.605170186,100,1
3.820784525,3.819907717,0,0,0,0.000328857,-4.605170186,100,-1
3.820565395,3.819907717,0,1,2,-0.000109607,4.605170186,100,1
3.820784525,3.819907717,0,1,1,0.000109607,-4.605170186,100,-1
3.820565395,3.820126991,0,0,0,0,-4.605170186,100,-1
3.820346217,3.820126991,0,1,1,-0.000109607,4.605170186,100,1
3.820346217,3.820126991,0,1,1,0,4.605170186,100,1
3.820346217,3.820126991,0,1,1,0,4.605170186,100,1
3.820346217,3.820126991,0,1,1,0,4.605170186,100,1
3.820346217,3.820126991,0,1,1,0,-4.605170186,100,-1
3.820346217,3.820126991,0,1,2,0,4.605170186,100,1
3.820784525,3.820346217,0,1,1,0.000328785,4.605170186,100,1
3.820784525,3.820346217,0,1,2,0,4.605170186,100,1
3.821003607,3.820346217,0,0,0,0.000109571,-4.605170186,100,-1
3.820565395,3.820346217,0,1,1,-0.000219154,4.605170186,100,1
3.820565395,3.820346217,0,0,0,0,-4.605170186,100,-1
3.820565395,3.820126991,0,0,0,-0.000109595,-5.298317367,200,-1
3.820565395,3.819249605,0,1,2,-0.0004385,4.605170186,100,1
3.820565395,3.819688394,0,1,1,0.000219274,-4.605170186,100,-1
3.820565395,3.819688394,0,1,1,0,4.605170186,100,1
3.820565395,3.819688394,0,1,1,0,4.605170186,100,1
3.820565395,3.819688394,0,1,2,0,4.605170186,100,1
3.820565395,3.820126991,0,1,1,0.000219226,4.605170186,100,1
3.820565395,3.820126991,0,1,1,0,4.605170186,100,1
3.820565395,3.820126991,0,0,0,0,4.605170186,100,1
3.820565395,3.819688394,0,1,2,-0.000219226,-4.605170186,100,-1
3.820565395,3.820126991,0,1,1,0.000219226,4.605170186,100,1
3.820565395,3.820126991,0,1,1,0,4.605170186,100,1
3.820565395,3.820126991,0,1,1,0,4.605170186,100,1
3.820565395,3.820126991,0,1,1,0,4.605170186,100,1
3.820565395,3.820126991,0,1,1,0,-4.605170186,100,-1
3.820565395,3.820126991,0,0,0,0,4.605170186,100,1
3.820565395,3.819907717,0,0,0,-0.000109607,-4.605170186,100,-1
3.820346217,3.819907717,0,1,1,-0.000109619,-4.605170186,100,-1
3.820346217,3.819907717,0,1,1,0,4.605170186,100,1
3.820346217,3.819907717,0,0,0,0,4.605170186,100,1
3.820346217,3.819469024,0,1,1,-0.000219274,4.605170186,100,1
3.820346217,3.819469024,0,1,2,0,4.605170186,100,1
3.820346217,3.820126991,0,0,0,0.000328893,4.605170186,100,1
3.820346217,3.819907717,0,1,2,-0.000109619,-4.605170186,100,-1
3.820346217,3.820126991,0,0,0,0.000109619,4.605170186,100,1
3.820346217,3.819907717,0,0,0,-0.000109619,4.605170186,100,1
3.820126991,3.819907717,0,1,1,-0.000109631,4.605170186,100,1
3.820126991,3.819907717,0,1,1,0,4.605170186,100,1
3.820126991,3.819907717,0,1,1,0,-4.605170186,100,-1
3.820126991,3.819907717,0,1,1,0,5.703782475,300,1
3.820126991,3.819907717,0,1,1,0,4.605170186,100,1
3.820126991,3.819907717,0,0,0,0,4.605170186,100,1
3.820126991,3.819688394,0,1,2,-0.000109643,-4.605170186,100,-1
3.820126991,3.819907717,0,0,0,0.000109643,4.605170186,100,1
3.820126991,3.819688394,0,1,1,-0.000109643,5.703782475,300,1
3.820126991,3.819688394,0,1,2,0,4.605170186,100,1
3.820126991,3.819907717,0,1,1,0.000109643,4.605170186,100,1
3.820126991,3.819907717,0,1,1,0,4.605170186,100,1
3.820126991,3.819907717,0,0,0,0,4.605170186,100,1
3.820126991,3.819688394,0,1,2,-0.000109643,4.605170186,100,1
3.820126991,3.819907717,0,1,1,0.000109643,4.605170186,100,1
3.820126991,3.819907717,0,1,1,0,-4.605170186,100,-1
3.820126991,3.819907717,0,0,0,0,4.605170186,100,1
3.820126991,3.819688394,0,1,1,-0.000109643,4.605170186,100,1
3.820126991,3.819688394,0,1,1,0,-4.605170186,100,-1
3.820126991,3.819688394,0,1,1,0,4.605170186,100,1
3.820126991,3.819688394,0,0,0,0,4.605170186,100,1
3.819907717,3.819688394,0,1,1,-0.000109655,-5.298317367,200,-1
3.819907717,3.819688394,0,1,2,0,-4.605170186,100,-1
3.820126991,3.819688394,0,1,1,0.000109655,4.605170186,100,1
3.820126991,3.819688394,0,1,1,0,-5.703782475,300,-1
3.820126991,3.819688394,0,1,1,0,4.605170186,100,1
3.820126991,3.819688394,0,1,2,0,4.605170186,100,1
3.821222641,3.820126991,0,1,1,0.000767249,-4.605170186,100,-1
3.821222641,3.820126991,0,1,1,0,-4.605170186,100,-1
3.821222641,3.820126991,0,1,1,0,-4.605170186,100,-1
3.821222641,3.820126991,0,1,1,0,-4.605170186,100,-1
3.821222641,3.820126991,0,1,1,0,-4.605170186,100,-1
3.821222641,3.820126991,0,0,0,0,-4.605170186,100,-1
3.821003607,3.820126991,0,1,2,-0.000109571,-4.605170186,100,-1
3.821879456,3.820565395,0,1,2,0.000657246,-4.605170186,100,-1
3.821879456,3.821003607,0,0,0,0.000218986,4.605170186,100,1
3.821441627,3.821003607,0,1,1,-0.000218986,4.605170186,100,1
3.821441627,3.821003607,0,0,0,0,4.605170186,100,1
3.821441627,3.820784525,0,1,2,-0.000109511,5.991464547,400,1
3.822098298,3.821441627,0,0,0,0.000656886,5.298317367,200,1
3.821660565,3.820565395,0,1,2,-0.000656886,5.298317367,200,1
3.821441627,3.821003607,0,1,1,0.000109511,-4.605170186,100,-1
3.821441627,3.821003607,0,1,1,0,4.605170186,100,1
3.821441627,3.821003607,0,1,1,0,-4.605170186,100,-1
3.821441627,3.821003607,0,0,0,0,-4.605170186,100,-1
3.821003607,3.819469024,0,0,0,-0.000986031,4.605170186,100,1
3.820346217,3.819688394,0,0,0,-0.00021925,-4.605170186,100,-1
3.819907717,3.819030139,0,1,1,-0.000548336,4.605170186,100,1
3.819907717,3.819030139,0,1,2,0,4.605170186,100,1
3.819688394,3.819469024,0,1,1,0.000109691,-4.605170186,100,-1
3.819688394,3.819469024,0,1,2,0,-4.605170186,100,-1
3.819907717,3.819469024,0,0,0,0.000109679,-4.605170186,100,-1
3.819907717,3.819030139,0,1,2,-0.00021937,-4.605170186,100,-1
3.819907717,3.819249605,0,1,1,0.000109691,-4.605170186,100,-1
3.819907717,3.819249605,0,0,0,0,4.605170186,100,1
3.819688394,3.819249605,0,1,1,-0.000109691,4.605170186,100,1
3.819688394,3.819249605,0,0,0,0,-5.298317367,200,-1
3.819688394,3.819030139,0,1,1,-0.000109703,4.605170186,100,1
3.819688394,3.819030139,0,1,1,0,4.605170186,100,1
3.819688394,3.819030139,0,0,0,0,4.605170186,100,1
3.819469024,3.819030139,0,1,1,-0.000109715,4.605170186,100,1
3.819469024,3.819030139,0,1,1,0,4.605170186,100,1
3.819469024,3.819030139,0,1,2,0,-4.605170186,100,-1
3.819688394,3.819030139,0,0,0,0.000109715,4.605170186,100,1
3.819469024,3.819030139,0,1,2,-0.000109715,4.605170186,100,1
3.819688394,3.819249605,0,1,2,0.000219419,-4.605170186,100,-1
3.819907717,3.819469024,0,1,2,0.00021937,-5.703782475,300,-1
3.820126991,3.819907717,0,1,1,0.000328965,4.605170186,100,1
3.820126991,3.819907717,0,0,0,0,-4.605170186,100,-1
3.820126991,3.819249605,0,1,1,-0.000328965,4.605170186,100,1
3.820126991,3.819249605,0,1,2,0,-4.605170186,100,-1
3.820126991,3.819688394,0,0,0,0.000219322,-4.605170186,100,-1
3.819907717,3.819688394,0,1,1,-0.000109655,4.605170186,100,1
3.819907717,3.819688394,0,0,0,0,4.605170186,100,1
3.819907717,3.819030139,0,1,1,-0.000329038,4.605170186,100,1
3.819907717,3.819030139,0,1,2,0,4.605170186,100,1
3.819907717,3.819688394,0,1,1,0.000329038,4.605170186,100,1
3.819907717,3.819688394,0,1,1,0,4.605170186,100,1
3.819907717,3.819688394,0,0,0,0,4.605170186,100,1
3.819907717,3.819249605,0,1,1,-0.000219346,4.605170186,100,1
3.819907717,3.819249605,0,1,2,0,4.605170186,100,1
3.819907717,3.819688394,0,0,0,0.000219346,4.605170186,100,1
3.819907717,3.818810624,0,0,0,-0.000438741,5.298317367,200,1
3.819469024,3.818591061,0,1,1,-0.000329182,4.605170186,100,1
3.819469024,3.818591061,0,1,1,0,4.605170186,100,1
3.819469024,3.818591061,0,0,0,0,4.605170186,100,1
3.819249605,3.818591061,0,1,1,-0.000109751,4.605170186,100,1
3.819249605,3.818591061,0,1,1,0,5.298317367,200,1
3.819249605,3.818591061,0,1,2,0,4.605170186,100,1
3.819469024,3.819030139,0,0,0,0.000329218,-5.298317367,200,-1
3.819249605,3.819030139,0,1,2,-0.000109727,4.605170186,100,1
3.819469024,3.819030139,0,1,2,0.000109727,4.605170186,100,1
3.819907717,3.819249605,0,1,2,0.00032911,4.605170186,100,1
3.820126991,3.819688394,0,1,1,0.000329001,-4.605170186,100,-1
3.820126991,3.819688394,0,1,1,0,4.605170186,100,1
3.820126991,3.819688394,0,0,0,0,4.605170186,100,1
3.820126991,3.819469024,0,1,1,-0.000109655,-4.605170186,100,-1
3.820126991,3.819469024,0,0,0,0,-4.605170186,100,-1
3.819907717,3.819249605,0,1,1,-0.000219346,4.605170186,100,1
3.819907717,3.819249605,0,1,1,0,4.605170186,100,1
3.819907717,3.819249605,0,1,2,0,4.605170186,100,1
3.820126991,3.819688394,0,1,1,0.000329001,-4.605170186,100,-1
3.820126991,3.819688394,0,1,1,0,-4.605170186,100,-1
3.820126991,3.819688394,0,1,1,0,4.605170186,100,1
3.820126991,3.819688394,0,0,0,0,4.605170186,100,1
3.820126991,3.819469024,0,1,2,-0.000109655,4.605170186,100,1
3.820346217,3.819688394,0,0,0,0.000219298,-4.605170186,100,-1
3.820126991,3.819688394,0,1,1,-0.000109643,-4.605170186,100,-1
3.820126991,3.819688394,0,1,1,0,-4.605170186,100,-1
3.820126991,3.819688394,0,1,1,0,-4.605170186,100,-1
3.820126991,3.819688394,0,1,1,0,-4.605170186,100,-1
3.820126991,3.819688394,0,0,0,0,4.605170186,100,1
3.820126991,3.819249605,0,1,1,-0.000219322,-5.298317367,200,-1
3.820126991,3.819249605,0,1,1,0,-4.605170186,100,-1
3.820126991,3.819249605,0,1,1,0,-5.298317367,200,-1
3.820126991,3.819249605,0,1,1,0,-4.605170186,100,-1
3.820126991,3.819249605,0,1,1,0,4.605170186,100,1
3.820126991,3.819249605,0,0,0,0,-5.298317367,200,-1
3.819469024,3.819030139,0,0,0,-0.000438789,-4.605170186,100,-1
3.819249605,3.819030139,0,1,1,-0.000109727,-4.605170186,100,-1
3.819249605,3.819030139,0,1,1,0,-4.605170186,100,-1
3.819249605,3.819030139,0,0,0,0,-4.605170186,100,-1
3.819030139,3.818591061,0,1,1,-0.000329254,4.605170186,100,1
3.819030139,3.818591061,0,1,2,0,-4.605170186,100,-1
3.819249605,3.818591061,0,1,2,0.000109763,4.605170186,100,1
3.820565395,3.819030139,0,1,1,0.000877674,-4.605170186,100,-1
3.820565395,3.819030139,0,1,1,0,-4.605170186,100,-1
3.820565395,3.819030139,0,1,1,0,-4.605170186,100,-1
3.820565395,3.819030139,0,1,1,0,-5.298317367,200,-1
3.820565395,3.819030139,0,1,1,0,-4.605170186,100,-1
3.820346217,3.819249605,0,0,0,0,-4.605170186,100,-1
3.819907717,3.819249605,0,1,2,-0.000219346,-5.298317367,200,-1
3.820346217,3.819249605,0,1,1,0.000219346,-4.605170186,100,-1
3.820346217,3.819249605,0,0,0,0,-4.605170186,100,-1
3.820346217,3.818810624,0,0,0,-0.000219346,-4.605170186,100,-1
3.819249605,3.818810624,0,0,0,-0.000548576,-4.605170186,100,-1
3.819030139,3.818810624,0,0,0,-0.000109751,-4.605170186,100,-1
3.819030139,3.818591061,0,1,1,-0.000109763,4.605170186,100,1
3.819030139,3.818591061,0,1,2,0,4.605170186,100,1
3.819249605,3.818591061,0,1,2,0.000109763,4.605170186,100,1
3.819249605,3.818810624,0,0,0,0.000109751,-4.605170186,100,-1
3.819030139,3.818810624,0,1,1,-0.000109751,4.605170186,100,1
3.819030139,3.818810624,0,0,0,0,-4.605170186,100,-1
3.819030139,3.818591061,0,1,1,-0.000109763,-4.605170186,100,-1
3.819030139,3.818591061,0,1,2,0,4.605170186,100,1
3.819249605,3.818591061,0,1,1,0.000109763,4.605170186,100,1
3.819249605,3.818591061,0,1,1,0,-4.605170186,100,-1
3.819249605,3.818591061,0,0,0,0,-4.605170186,100,-1
3.819249605,3.81815179,0,1,2,-0.000219539,-4.605170186,100,-1
3.819030139,3.818591061,0,1,1,0.000109776,5.298317367,200,1
3.819030139,3.818591061,0,0,0,0,-4.605170186,100,-1
3.819030139,3.818371449,0,1,1,-0.000109776,-4.605170186,100,-1
3.819030139,3.818371449,0,0,0,0,-4.605170186,100,-1
3.818810624,3.817932082,0,1,2,-0.000329399,4.605170186,100,1
3.818810624,3.818371449,0,1,2,0.000219611,4.605170186,100,1
3.818810624,3.818591061,0,1,1,0.000109788,-4.605170186,100,-1
3.818810624,3.818591061,0,1,1,0,4.605170186,100,1
3.818810624,3.818591061,0,1,1,0,-4.605170186,100,-1
3.818810624,3.818591061,0,1,1,0,-4.605170186,100,-1
3.818810624,3.818591061,0,1,2,0,-4.605170186,100,-1
3.819030139,3.818591061,0,1,2,0.000109776,4.605170186,100,1
3.819688394,3.818810624,0,1,2,0.000438982,-4.605170186,100,-1
3.820126991,3.819249605,0,1,2,0.000438789,4.605170186,100,1
3.820346217,3.819249605,0,1,1,0.000109667,-4.605170186,100,-1
3.820346217,3.819249605,0,0,0,0,-4.605170186,100,-1
3.819688394,3.818591061,0,1,1,-0.000658183,4.605170186,100,1
3.819688394,3.818591061,0,1,1,0,4.605170186,100,1
3.819688394,3.818591061,0,1,1,0,4.605170186,100,1
3.819688394,3.818591061,0,1,1,0,4.605170186,100,1
3.819688394,3.818591061,0,0,0,0,4.605170186,100,1
3.818810624,3.81815179,0,1,1,-0.000658617,4.605170186,100,1
3.818810624,3.81815179,0,1,1,0,4.605170186,100,1
3.818810624,3.81815179,0,0,0,0,4.605170186,100,1
3.818591061,3.81815179,0,0,0,-0.000109812,5.703782475,300,1
3.818371449,3.81815179,0,1,1,-0.000109824,-5.298317367,200,-1
3.818371449,3.81815179,0,1,1,0,4.605170186,100,1
3.818371449,3.81815179,0,1,1,0,-4.605170186,100,-1
3.818371449,3.81815179,0,0,0,0,4.605170186,100,1
3.818371449,3.817272669,0,1,1,-0.000439416,4.605170186,100,1
3.818371449,3.817272669,0,0,0,0,4.605170186,100,1
3.817272669,3.816832818,0,1,2,-0.000769442,4.605170186,100,1
3.817272669,3.817052768,0,1,1,0.000109957,4.605170186,100,1
3.817272669,3.817052768,0,1,1,0,-4.605170186,100,-1
3.817272669,3.817052768,0,1,2,0,4.605170186,100,1
3.817492522,3.817052768,0,1,2,0.000109944,-4.605170186,100,-1
3.818371449,3.817492522,0,1,1,0.000659413,-4.605170186,100,-1
3.818371449,3.817492522,0,1,1,0,-4.605170186,100,-1
3.818371449,3.817492522,0,0,0,0,-4.605170186,100,-1
3.817712326,3.817492522,0,1,1,-0.000329652,4.605170186,100,1
3.817712326,3.817492522,0,1,2,0,4.605170186,100,1
3.818371449,3.817492522,0,1,2,0.000329652,-4.605170186,100,-1
3.818591061,3.817492522,0,0,0,0.00010986,-4.605170186,100,-1
3.818591061,3.817272669,0,0,0,-0.00010986,-4.605170186,100,-1
3.81815179,3.817492522,0,0,0,-0.000109872,-5.298317367,200,-1
3.817712326,3.817052768,0,1,2,-0.000439609,4.605170186,100,1
3.817932082,3.817052768,0,1,1,0.00010992,4.605170186,100,1
3.817932082,3.817052768,0,1,2,0,-4.605170186,100,-1
3.817932082,3.817272669,0,1,1,0.000109908,-4.605170186,100,-1
3.817932082,3.817272669,0,1,1,0,-4.605170186,100,-1
3.817932082,3.817272669,0,0,0,0,-4.605170186,100,-1
3.817492522,3.817272669,0,1,2,-0.000219829,4.605170186,100,1
3.817932082,3.817272669,0,1,1,0.000219829,-4.605170186,100,-1
3.817932082,3.817272669,0,0,0,0,-4.605170186,100,-1
3.817712326,3.817052768,0,0,0,-0.000219829,-5.298317367,200,-1
3.817492522,3.817052768,0,0,0,-0.000109932,7.003065459,1100,1
3.817272669,3.817052768,0,1,1,-0.000109944,4.605170186,100,1
3.817272669,3.817052768,0,1,2,0,4.605170186,100,1
3.817492522,3.817052768,0,1,2,0.000109944,-4.605170186,100,-1
3.817492522,3.817272669,0,0,0,0.000109932,4.605170186,100,1
3.817272669,3.817052768,0,1,1,-0.000219877,-4.605170186,100,-1
3.817272669,3.817052768,0,1,1,0,-4.605170186,100,-1
3.817272669,3.817052768,0,1,1,0,-5.703782475,300,-1
3.817272669,3.817052768,0,0,0,0,-5.298317367,200,-1
3.817272669,3.816392774,0,1,1,-0.000329906,4.605170186,100,1
3.817272669,3.816392774,0,1,2,0,5.298317367,200,1
3.817272669,3.816832818,0,1,1,0.000219949,4.605170186,100,1
3.817272669,3.816832818,0,0,0,0,-4.605170186,100,-1
3.817272669,3.81617268,0,1,1,-0.000329942,5.298317367,200,1
3.817272669,3.81617268,0,1,2,0,4.605170186,100,1
3.817712326,3.817052768,0,1,1,0.000659776,-4.605170186,100,-1
3.817712326,3.817052768,0,1,1,0,-4.605170186,100,-1
3.817712326,3.817052768,0,0,0,0,-4.605170186,100,-1
3.817272669,3.816832818,0,0,0,-0.000329833,4.605170186,100,1
3.817052768,3.816832818,0,1,1,-0.000109969,-4.605170186,100,-1
3.817052768,3.816832818,0,1,2,0,4.605170186,100,1
3.817272669,3.816832818,0,1,1,0.000109969,-4.605170186,100,-1
3.817272669,3.816832818,0,1,1,0,5.298317367,200,1
3.817272669,3.816832818,0,0,0,0,-4.605170186,100,-1
3.817272669,3.81617268,0,1,1,-0.000329942,4.605170186,100,1
3.817272669,3.81617268,0,1,1,0,4.605170186,100,1
3.817272669,3.81617268,0,1,1,0,4.605170186,100,1
3.817272669,3.81617268,0,1,1,0,4.605170186,100,1
3.817272669,3.81617268,0,1,2,0,4.605170186,100,1
3.817272669,3.816832818,0,0,0,0.000329942,-4.605170186,100,-1
3.817052768,3.816392774,0,0,0,-0.000329942,4.605170186,100,1
3.816832818,3.815732345,0,1,1,-0.000440092,-4.605170186,100,-1
3.816392774,3.81617268,0,1,2,0,5.298317367,200,1
3.817272669,3.81617268,0,1,1,0.000440092,-4.605170186,100,-1
3.817272669,3.81617268,0,0,0,0,-5.991464547,400,-1
3.815952537,3.815512105,0,1,2,-0.00099048,4.605170186,100,1
3.81617268,3.815512105,0,0,0,0.000110102,-4.605170186,100,-1
3.81617268,3.815291816,0,1,1,-0.000110102,4.605170186,100,1
3.81617268,3.815291816,0,0,0,0,4.605170186,100,1
3.81617268,3.814851094,0,1,2,-0.00022024,-4.605170186,100,-1
3.81617268,3.815071479,0,1,1,0.000110126,-4.605170186,100,-1
3.81617268,3.815071479,0,1,1,0,-4.605170186,100,-1
3.81617268,3.815071479,0,1,1,0,-4.605170186,100,-1
3.81617268,3.815071479,0,0,0,0,-4.605170186,100,-1
3.81617268,3.814851094,0,0,0,-0.000110126,-4.605170186,100,-1
3.815291816,3.814851094,0,1,2,-0.000440626,4.605170186,100,1
3.81617268,3.814851094,0,0,0,0.000440626,-4.605170186,100,-1
3.815071479,3.813969065,0,1,1,-0.000991681,5.298317367,200,1
3.815071479,3.813969065,0,1,2,0,4.605170186,100,1
3.81617268,3.814851094,0,0,0,0.000991681,-4.605170186,100,-1
3.815071479,3.814630659,0,1,1,-0.000661011,-5.298317367,200,-1
3.815071479,3.814630659,0,1,2,0,-4.605170186,100,-1
3.816612821,3.815071479,0,1,1,0.000991353,-5.298317367,200,-1
3.816612821,3.815071479,0,0,0,0,-5.298317367,200,-1
3.815732345,3.815291816,0,1,2,-0.000330342,4.605170186,100,1
3.816612821,3.815291816,0,1,1,0.000440432,-4.605170186,100,-1
3.81617268,3.815732345,0,0,0,0,4.605170186,100,1
3.81617268,3.815512105,0,1,1,-0.00011009,5.298317367,200,1
3.81617268,3.815512105,0,1,1,0,4.605170186,100,1
3.815952537,3.815732345,0,1,1,0,-4.605170186,100,-1
3.815952537,3.815732345,0,0,0,0,-4.605170186,100,-1
3.815732345,3.815291816,0,0,0,-0.000330342,4.605170186,100,1
3.815952537,3.814851094,0,1,2,-0.000110138,4.605170186,100,1
3.815952537,3.815512105,0,1,1,0.000330378,4.605170186,100,1
3.815952537,3.815512105,0,1,1,0,4.605170186,100,1
3.815952537,3.815512105,0,1,1,0,4.605170186,100,1
3.815952537,3.815512105,0,1,1,0,4.605170186,100,1
3.815952537,3.815512105,0,1,1,0,-4.605170186,100,-1
3.815952537,3.815512105,0,1,2,0,4.605170186,100,1
3.81617268,3.815952537,0,1,1,0.000330269,-5.991464547,400,-1
3.81617268,3.815952537,0,1,1,0,4.605170186,100,1
3.81617268,3.815952537,0,0,0,0,4.605170186,100,1
3.81617268,3.815732345,0,1,1,-0.000110078,4.605170186,100,1
3.81617268,3.815732345,0,1,2,0,5.298317367,200,1
3.816392774,3.81617268,0,1,1,0.000330196,-5.298317367,200,-1
3.816392774,3.81617268,0,1,2,0,4.605170186,100,1
3.817272669,3.816392774,0,0,0,0.000550085,-4.605170186,100,-1
3.816612821,3.81617268,0,0,0,-0.000440044,-4.605170186,100,-1
3.816392774,3.815732345,0,1,2,-0.00033016,5.703782475,300,1
3.816612821,3.81617268,0,1,1,0.00033016,4.605170186,100,1
3.816612821,3.81617268,0,0,0,0,-4.605170186,100,-1
3.816612821,3.815732345,0,0,0,-0.000220095,4.605170186,100,1
3.816392774,3.815732345,0,1,1,-0.000110065,4.605170186,100,1
3.816392774,3.815732345,0,1,2,0,5.298317367,200,1
3.816612821,3.81617268,0,1,1,0.00033016,-4.605170186,100,-1
3.816612821,3.81617268,0,0,0,0,-4.605170186,100,-1
3.816392774,3.815732345,0,1,2,-0.00033016,4.605170186,100,1
3.816612821,3.816392774,0,1,1,0.000440189,-4.605170186,100,-1
3.816612821,3.816392774,0,1,2,0,-5.298317367,200,-1
3.817712326,3.816612821,0,1,1,0.000659921,-4.605170186,100,-1
3.817492522,3.816832818,0,1,2,0,5.298317367,200,1
3.817492522,3.817052768,0,1,2,0.000109944,-4.605170186,100,-1
3.81815179,3.817272669,0,1,2,0.000439657,-4.605170186,100,-1
3.818591061,3.817492522,0,1,2,0.000329616,-5.703782475,300,-1
3.818591061,3.817712326,0,1,2,0.000109848,-4.605170186,100,-1
3.818810624,3.817712326,0,1,1,0.000109836,-4.605170186,100,-1
3.818810624,3.817712326,0,1,2,0,-5.298317367,200,-1
3.818810624,3.81815179,0,0,0,0.000219635,4.605170186,100,1
3.818810624,3.817492522,0,1,2,-0.000329471,4.605170186,100,1
3.819469024,3.818371449,0,1,2,0.000768597,-5.703782475,300,-1
3.819469024,3.818810624,0,0,0,0.000219491,4.605170186,100,1
3.819469024,3.81815179,0,1,1,-0.000329254,4.605170186,100,1
3.819469024,3.81815179,0,1,2,0,4.605170186,100,1
3.819030139,3.818810624,0,1,2,0.000109763,4.605170186,100,1
3.819688394,3.818591061,0,1,2,0.000219491,-4.605170186,100,-1
3.819469024,3.819030139,0,1,1,0.000109727,4.605170186,100,1
3.819469024,3.819030139,0,1,1,0,4.605170186,100,1
3.819469024,3.819030139,0,1,1,0,4.605170186,100,1
3.819469024,3.819030139,0,1,1,0,4.605170186,100,1
3.819469024,3.819030139,0,1,2,0,4.605170186,100,1
3.819469024,3.819249605,0,1,1,0.000109715,-4.605170186,100,-1
3.819469024,3.819249605,0,0,0,0,-4.605170186,100,-1
3.819469024,3.818371449,0,1,2,-0.000438933,4.605170186,100,1
3.819469024,3.819249605,0,1,1,0.000438933,-4.605170186,100,-1
3.819469024,3.819249605,0,1,1,0,-4.605170186,100,-1
3.819469024,3.819249605,0,1,1,0,-5.703782475,300,-1
3.819469024,3.819249605,0,1,1,0,4.605170186,100,1
3.819469024,3.819249605,0,1,1,0,-4.605170186,100,-1
3.819469024,3.819249605,0,1,2,0,6.214608098,500,1
